"平成２９年４月１日から平成３０年３月３１日まで"
"入札日","執行課名","事業担当課","工事番号","工事名","工事場所　","契約業者名","予定価格","最低制限価格若しくは調査基準価格","落札価格","応札業者数","入札形式"
"20180328","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第３－３１号－４","毛原上地区基礎調査外合併業務","海草郡紀美野町毛原上地内","有限会社清水測量","18126720.0","14362537.0","14363568.0","35","一般競争入札"
"20180328","有田振興局建設部","河川・下水道局　河川課","平成２９年度　県債　河修　第５号－２３","有田川河川修繕外合併工事","有田市宮崎町地先","株式会社明生工業","8041680.0","6988222.0","7164720.0","2","一般競争入札"
"20180328","海草振興局建設部","道路局　道路保全課","平成３０年度　道維修　第１号","和歌山海南線外道路維持修繕工事","和歌山市中島外地内","有限会社白川電気工事","7506000.0","6676780.0","6760800.0","5","一般競争入札"
"20180328","海草振興局建設部","道路局　道路建設課","平成２９年度　国補県改　第１１３－３１号－２６","和歌山橋本線道路改良工事","和歌山市西地内","雄英工業株式会社","21847320.0","19496120.0","19559448.0","31","一般競争入札"
"20180327","西牟婁振興局建設部","道路局　道路保全課","平成３０年度　道保書　第６号－１","秋津川田辺線交付金交通安全精度監理業務","田辺市稲成町地内","株式会社八州和歌山営業所","1069200.0","838756.0","857520.0","2","一般競争入札"
"20180327","西牟婁振興局建設部","道路局　道路建設課","平成２９年度　地特　第３２号－８","芳養清川線道路改良物件調査業務","田辺市中芳養地内","株式会社公共補償設計","4752000.0","3653907.0","3692952.0","8","一般競争入札"
"20180322","有田振興局建設部","道路局　道路保全課","平成２９年度　道維修　第４号－５４","井関御坊線道路維持修繕工事","有田郡広川町上津木地内","ＦＭＧ株式会社","3495960.0","3107556.0","3114720.0","6","一般競争入札"
"20180322","有田振興局建設部","道路局　道路建設課","平成２９年度　小道改　第４０４号－４","海南吉備線小規模道路改良測量業務","有田郡有田川町賢地内","株式会社近畿コンサルタント","1330560.0","993112.0","998441.0","7","一般競争入札"
"20180322","有田振興局建設部","道路局　道路建設課","平成２９年度　小道改　第４０６号－３","境川金屋線小規模道路改良工事","有田郡有田川町日物川地内","有限会社浦﨑組","3837240.0","3412458.0","3412800.0","21","一般競争入札"
"20180322","有田振興局建設部","河川・下水道局　河川課","平成２９年度　県災　第５号－２","熊井川河川災害復旧工事","有田郡有田川町奥地内","徳岡工務店","1146960.0","1043237.0","1054080.0","2","一般競争入札"
"20180322","有田振興局建設部","道路局　道路建設課","平成２９年度　道改交金　第２４号－３","国道４８０号道路改良工事","有田郡有田川町清水地内","桑原組","20795400.0","18576484.0","18586800.0","36","一般競争入札"
"20180322","有田振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第３８５－３０号","舟の谷川外砂防（砂防）発注者支援業務","有田郡有田川町糸川外地内","株式会社シーエスエス","15585480.0","12357238.0","12690000.0","21","一般競争入札"
"20180322","有田振興局建設部","港湾空港局　港湾漁港整備課","平成２９年度　港整　第３号－３","湯浅広港港湾施設整備工事","有田郡広川町唐尾地内","久野原建設","12684600.0","11352642.0","11361843.0","33","一般競争入札"
"20180322","有田振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第１０５号－４","畑地区砂防（地すべり）工事","有田市宮原町畑地内","川口建設株式会社","10443600.0","9381741.0","9397080.0","8","一般競争入札"
"20180322","有田振興局建設部","河川・下水道局　河川課","平成２９年度　県災　第５号－６","野上清水線道路災害復旧工事","有田郡有田川町楠本地内","徳岡工務店","1096200.0","982008.0","1049760.0","2","一般競争入札"
"20180322","有田振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０５－３０号","有田川広域河川改修発注者支援業務","有田市宮崎町外地内","株式会社三紀屋測量","15585480.0","12863529.0","12872520.0","22","一般競争入札"
"20180320","日高振興局建設部","道路局　道路保全課","平成２９年度　道保交金　第５０９－３２号－２","たかの金屋線（外）交付金道路保全工事","日高郡日高川町高津尾（外）地内","株式会社上平建設","20338560.0","18224075.0","18225000.0","41","一般競争入札"
"20180320","日高振興局建設部","道路局　道路保全課","平成２９年度　道保交金　第５０９－３２号","たかの金屋線交付金道路保全工事","日高郡日高川町高津尾地内","株式会社グロウ","20322360.0","18562602.0","18593280.0","42","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第３－３１号－３","井堰地区外基礎調査外合併業務","海草郡紀美野町井堰外地内","株式会社センダイ工部コンサルタント","19791000.0","16190324.0","16208640.0","33","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第３９－３０号－２","烏ヶ谷川砂防設計業務","日高郡日高町阿尾地内","株式会社イーホッシュ","11259000.0","8961493.0","8964000.0","32","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第３９－３０号","烏ヶ谷川砂防測量業務","日高郡日高町阿尾地内","大和測量株式会社","7198200.0","5536872.0","5542052.0","31","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　緊地　第２号－３","奥佐々地区緊急地すべり対策工事","海草郡紀美野町奥佐々地内","株式会社吉田組","78604560.0","71917200.0","72241200.0","10","一般競争入札（総合評価）"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　県債　２９年災　第１１４号","下津川　河川災害復旧外合併工事","伊都郡かつらぎ町広口地内","木村興産","6031800.0","5363836.0","5372870.0","17","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０４－３０号","加茂川外河川整備発注者支援合併業務","海南市下津町方外地内","株式会社データ技研","15585480.0","12611008.0","12621949.0","20","一般競争入札"
"20180320","海草振興局建設部","道路局　道路建設課","平成２９年度　道改交金　第１１７号－１２","海南金屋線道路改良調査解析業務","海南市扱沢地内","アジア航測株式会社和歌山営業所","10746000.0","8985248.0","9005040.0","16","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第５８－３０号","丸山地区急傾斜地崩壊対策設計業務","日高郡みなべ町西本庄地内","株式会社初山","2872800.0","2232725.0","2258610.0","17","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第５８－３０号－２","丸山地区急傾斜地崩壊対策測量業務","日高郡みなべ町西本庄地内","株式会社日高測地","1881360.0","1416117.0","1416833.0","14","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第５２号－２","丸山地区急傾斜地崩壊対策調査業務","日高郡みなべ町西本庄地内","株式会社岡本設計","1490400.0","1154105.0","1155600.0","12","一般競争入札"
"20180320","那賀振興局建設部","河川・下水道局　砂防課","平成２９年度　災がけ　第１０号","岸宮地区災害緊急がけ崩れ対策外合併工事","紀の川市貴志川町岸宮地内","株式会社卯八組","3805920.0","3359625.0","3391200.0","2","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４６４－３０号","紀の川圏域砂防(砂防)　発注者支援業務","伊都郡高野町花坂外地内","和歌山航測株式会社","15941880.0","13067640.0","13113522.0","19","一般競争入札"
"20180320","伊都振興局建設部","道路局　道路建設課","平成２９年度　広域　第１号－３５","紀の川左岸地区　発注者支援業務","伊都郡かつらぎ町西渋田外地内","有限会社成和測量設計事務所","15941880.0","12691538.0","12754800.0","19","一般競争入札"
"20180320","那賀振興局建設部","道路局　道路建設課","平成２９年度　サイ整　第２０号－５","紀の川自転車道線サイクリングロード整備工事","岩出市西野地内","和合設備","14899680.0","13464457.0","13497840.0","14","一般競争入札"
"20180320","那賀振興局建設部","道路局　道路建設課","平成２９年度　サイ整　第２０号－６","紀の川自転車道線サイクリングロード整備工事","岩出市西野外地内","株式会社南村","15685920.0","14002332.0","14015160.0","14","一般競争入札"
"20180320","那賀振興局建設部","道路局　道路建設課","平成２９年度　広域　第２号－１５","紀の里地区（粉河工区）法面保護その２工事","紀の川市荒見地内","株式会社城野組","13267800.0","12022225.0","12041784.0","32","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第１０７－３０号","亀の川河川整備発注者支援業務","和歌山市内原外地内","和建技術株式会社","15585480.0","12452246.0","12526812.0","20","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　県債　２９年災　第１７５号","吉原川　河川災害復旧外合併工事","橋本市神野々地内","谷川建設","10719000.0","9642144.0","9645480.0","19","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　県債　２９年災　第１８１号","吉原川　河川災害復旧外合併工事","橋本市神野々地内","松井建設工業","10562400.0","9520875.0","9522036.0","19","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　河川課","平成２９年度　県債　河修　第２号－２６","宮川河川修繕工事","海南市下津町方地内","株式会社湊組","3001320.0","2695090.0","3001320.0","2","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４０－３０号－２","宮木谷川砂防設計業務","日高郡日高町原谷地内","株式会社サンコーテック","12372480.0","9729516.0","9743328.0","32","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４０－３０号","宮木谷川砂防測量業務","日高郡日高町原谷地内","紀勢測量","4167720.0","3242538.0","3247020.0","30","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第１０１号－２","橋本川　河川整備発注者支援業務","橋本市古佐田外地内","西畑測量設計株式会社","15941880.0","12875751.0","12886560.0","19","一般競争入札"
"20180320","東牟婁振興局串本建設部","港湾空港局　港湾漁港整備課","平成３０年度　漁修　第５号","串本漁港漁港修繕外合併発注者支援業務","串本建設部管内一円","有限会社熊野路測量設計","16289640.0","12927217.0","13176000.0","17","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号－６","熊野（外）地区急傾斜地基礎調査（外）合併業務","御坊市熊野（外）地内","有限会社吉野測量設計事務所","19485360.0","15756875.0","15783120.0","35","一般競争入札"
"20180320","西牟婁振興局建設部","河川・下水道局　河川課","平成２９年度　２９年災　第９８号","熊野川河川災害復旧工事","田辺市本宮町土河屋地内","株式会社共栄建設工業","45623520.0","41146375.0","41172840.0","26","一般競争入札（総合評価）"
"20180320","日高振興局建設部","道路局　道路建設課","平成２９年度　道改交金　第１３１－３１号－２","御坊中津線道路改良工事","日高郡日高川町大又地内","株式会社芝崎組","7724160.0","6896793.0","6897960.0","44","一般競争入札"
"20180320","日高振興局建設部","道路局　道路保全課","平成２９年度　道保交金　第５０４－３２号－３","御坊由良線交付金道路保全工事","日高郡由良町大引地内","株式会社グロウ","20759760.0","18833101.0","18847080.0","43","一般競争入札"
"20180320","日高振興局建設部","道路局　道路保全課","平成２９年度　道保交金　第５０４－３２号－２","御坊由良線交付金道路保全工事","日高郡由良町大引地内","株式会社長田組","21785760.0","19902103.0","19947600.0","44","一般競争入札"
"20180320","日高振興局建設部","道路局　道路保全課","平成２９年度　道保交金　第５０４－３２号","御坊由良線交付金道路保全工事","日高郡由良町大引地内","株式会社永井建設","18309240.0","16322005.0","16322040.0","46","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　２７年災助成　第１号－２１","江川災害復旧助成発注者支援業務","日高郡日高川町江川（外）地内","有限会社成和測量設計事務所","15941880.0","12705610.0","12749400.0","19","一般競争入札"
"20180320","伊都振興局建設部","道路局　道路保全課","平成２９年度　道維修　第３号－４３","国道３７０号　道路維持修繕工事","伊都郡九度山町下古沢地内","株式会社森本組","9643320.0","8619700.0","8621532.0","32","一般競争入札"
"20180320","伊都振興局建設部","道路局　道路保全課","平成２９年度　道維修　第３号－４１","国道３７１号　道路維持修繕工事","橋本市柱本地内","永岡建設","13727880.0","12237397.0","12237696.0","31","一般競争入札"
"20180320","伊都振興局建設部","道路局　道路保全課","平成２９年度　道維修　第３号－４２","国道３７１号　道路維持修繕工事","橋本市御幸辻地内","釣野組","9407880.0","8384112.0","8399916.0","11","一般競争入札"
"20180320","那賀振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第３０１号－３","根来川河川整備発注者支援業務","岩出市川尻地内","西畑測量設計株式会社","15498000.0","12250732.0","12520440.0","22","一般競争入札"
"20180320","海草振興局建設部","道路局　道路建設課","平成２９年度　地特　第１３号－１２","三田海南線地方特定道路整備設計業務","和歌山市和田外地内","菅根測量株式会社","4722840.0","3745900.0","3769200.0","15","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第６１－３０号","三百瀬地区急傾斜地崩壊対策設計業務","日高郡日高川町三百瀬地内","有限会社成和測量設計事務所","4290840.0","3365939.0","3378248.0","17","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第６１－３０号－２","三百瀬地区急傾斜地崩壊対策測量業務","日高郡日高川町三百瀬地内","株式会社日進コンサルタント","2574720.0","1966965.0","1974745.0","14","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号－３","山口（外）地区急傾斜地基礎調査（外）合併業務","日高郡印南町山口（外）地内","株式会社センダイ工部コンサルタント","23853960.0","19464148.0","19473480.0","36","一般競争入札"
"20180320","伊都振興局建設部","道路局　道路保全課","平成３０年度　道維修　第３号－１０","山田岸上線　道路維持修繕工事","橋本市神野々地内","パナット・ナパ","2361960.0","2123339.0","2257200.0","5","一般競争入札"
"20180320","伊都振興局建設部","道路局　道路建設課","平成２９年度　地特　第２号－３","山内恋野線　地方特定道路整備発注者支援業務","橋本市隅田町芋生地内","株式会社ＮＡＣ総建","15941880.0","13076595.0","13416084.0","19","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号","山野地区急傾斜地基礎調査業務","日高郡日高川町山野地内","株式会社タニガキ建工","18789840.0","15248133.0","15255000.0","36","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号－２","山野地区急傾斜地基礎調査業務","日高郡日高川町山野地内","株式会社近畿コンサルタント","18363240.0","14221127.0","14263166.0","36","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調砂　第５号－８","山野地区砂防基礎調査業務","日高郡日高川町山野地内","株式会社中央測量","12981600.0","10437666.0","10441224.0","36","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号－５","産湯（外）地区急傾斜地基礎調査（外）合併業務","日高郡日高町産湯（外）地内","株式会社近畿コンサルタント","16190280.0","12538823.0","12582733.0","36","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　河川課","平成２９年度　県債　防交金　第１０６号－１２","七瀬川河川整備工事","和歌山市北地内","株式会社城南建設","48191760.0","44082193.0","44647200.0","11","一般競争入札（総合評価）"
"20180320","海草振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第１０６－３０号","七瀬川河川整備発注者支援業務","和歌山市西田井外地内","青葉コンサルタント株式会社","15585480.0","12732268.0","12742920.0","20","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４４－３０号－２","七兵衛谷川砂防設計業務","日高郡日高川町平川地内","株式会社阪和建設コンサルタント","11951280.0","9788034.0","9795492.0","32","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４４－３０号","七兵衛谷川砂防測量業務","日高郡日高川町平川地内","有限会社佐々木測量設計地所","5006880.0","3769962.0","3794014.0","30","一般競争入札"
"20180320","東牟婁振興局串本建設部","道路局　道路保全課","平成２９年度　道維修　第７号－２４","城すさみ線道路維持修繕工事","西牟婁郡すさみ町太間川地内","有限会社塩飽建設","3535920.0","3149779.0","3191400.0","3","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０７－３０号","西川河川整備設計業務","日高郡美浜町和田（外）地内","株式会社ＣＴＩウイング和歌山事務所","7848360.0","6257291.0","6312600.0","4","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０７－３０号－３","西川河川整備調査業務","日高郡美浜町和田（外）地内","株式会社データ技研","16853400.0","12895469.0","13070916.0","14","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０７－３０号－４","西川河川整備調査業務","日高郡美浜町和田（外）地内","ワコウコンサルタント株式会社","17061840.0","13758125.0","13779396.0","14","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０７－３０号－２","西川河川整備発注者支援業務","日高郡美浜町田井（外）地内","株式会社マエモト","15941880.0","12444641.0","12663324.0","19","一般競争入札"
"20180320","那賀振興局建設部","道路局　道路建設課","平成２９年度　広域　第２号－１４","西脇地区土砂撤去工事","紀の川市西脇地内","増田建設","13505400.0","12115664.0","12150000.0","6","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第３－３１号","赤木地区外基礎調査外合併業務","海草郡紀美野町赤木外地内","有限会社成和測量設計事務所","20440080.0","16119505.0","16205400.0","33","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第１１２－３０号","切目川河川整備工事","日高郡印南町古屋地内","株式会社柏木建設","7290000.0","6473575.0","6474600.0","8","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第１１２－３０号－２","切目川河川整備測量業務","日高郡印南町西ノ地地内","株式会社日進コンサルタント","707400.0","515419.0","520201.0","14","一般競争入札"
"20180320","海草振興局建設部","道路局　道路保全課","平成２９年度　舗補　第１号－７","善明寺北島線舗装補修工事","和歌山市船所外地内","株式会社大泉工業","15726960.0","14022564.0","14028120.0","38","一般競争入札"
"20180320","那賀振興局建設部","河川・下水道局　砂防課","平成２９年度　砂修　第３号－８","倉谷川砂防修繕工事","紀の川市西山田地内","明匠建設","2535840.0","2295258.0","2300400.0","5","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４１－３０号－２","大山谷川砂防設計業務","日高郡美浜町三尾地内","株式会社マエモト","12225600.0","9742800.0","9754452.0","32","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第４１－３０号","大山谷川砂防測量業務","日高郡美浜町三尾地内","紀勢測量","4359960.0","3461927.0","3467124.0","31","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第１２－３０号","大白河地区急傾斜地崩壊対策設計業務","日高郡印南町印南原地内","有限会社ヤマニシ","2872800.0","2291138.0","2299842.0","16","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第１２－３０号－２","大白河地区急傾斜地崩壊対策測量業務","日高郡印南町印南原地内","株式会社赤坂測量設計","1881360.0","1432431.0","1436724.0","15","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　県債　２９年災　第１８４号","丹生川　河川災害復旧外合併工事","伊都郡高野町中筒香地内","株式会社上野設備","12882240.0","11474733.0","11512908.0","17","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　砂修　第２号－９","中船尾地区砂防修繕工事","海南市船尾地内","三笠建設株式会社","2587680.0","2326738.0","2376000.0","2","一般競争入札"
"20180320","東牟婁振興局串本建設部","道路局　道路保全課","平成２９年度　道維修　第７号－２６","潮岬周遊線外道路維持修繕工事","東牟婁郡串本町潮岬外地内","有限会社友和建設","3538080.0","3153805.0","3159000.0","17","一般競争入札"
"20180320","東牟婁振興局串本建設部","道路局　道路保全課","平成２９年度　道維修　第７号－２２","潮岬周遊線道路維持修繕設計業務","東牟婁郡串本町串本地内","応用地質株式会社和歌山営業所","5358960.0","4213097.0","4245480.0","22","一般競争入札"
"20180320","東牟婁振興局串本建設部","道路局　道路保全課","平成２９年度　道維修　第７号－２１","潮岬周遊線道路維持修繕調査業務","東牟婁郡串本町串本地内","株式会社三紀屋測量","3886920.0","3111291.0","3119040.0","32","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第１７－３０号","土生川（外）砂防発注者支援業務","日高郡日高川町土生（外）地内","株式会社マエモト","15941880.0","12621179.0","12663324.0","19","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第６０－３０号","東宮脇地区急傾斜地崩壊対策設計業務","日高郡日高川町山野地内","株式会社熊野実測","4290840.0","3325591.0","3345840.0","17","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　急傾斜　第６０－３０号－２","東宮脇地区急傾斜地崩壊対策測量業務","日高郡日高川町山野地内","株式会社アール・エス","2413800.0","1862901.0","1865654.0","14","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０６－３０号－１３","日高川河川整備工事","日高郡日高川町上越方地内","株式会社希真産業","8297640.0","7285317.0","7311276.0","8","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０６－３０号－１２","日高川河川整備工事","日高郡日高川町皆瀬地内","株式会社清水組","19732680.0","17760911.0","17766000.0","33","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０６－３０号－１１","日高川河川整備工事","日高郡日高川町皆瀬地内","鳥居建設","18821160.0","16992246.0","16995960.0","33","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０６－３０号－７","日高川河川整備工事","日高郡日高川町入野地内","株式会社寺本電気","16322040.0","14860259.0","14872464.0","33","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０６－３０号－８","日高川河川整備測量業務","日高郡日高川町入野地内","株式会社日高測地","1582200.0","1165083.0","1178521.0","14","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　河川課","平成２９年度　防交金　第２０６－３０号－９","日高川河川整備発注者支援業務","日高郡日高川町入野（外）地内","株式会社日進コンサルタント","15941880.0","12884706.0","12919247.0","19","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　緊砂　第１号－３","梅本川緊急砂防発注者支援業務","海草郡紀美野町梅本地内","西畑測量設計株式会社","15585480.0","12284732.0","12590640.0","20","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号－４","畑地区急傾斜地基礎調査（外）合併業務","日高郡由良町畑地内","株式会社三匠","28977480.0","23350565.0","23352948.0","36","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　県債　２９年災　第１１９号","桧谷川　河川災害復旧外合併工事","伊都郡かつらぎ町大薮地内","リフォームテック","7985520.0","7097289.0","7103700.0","20","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　調急　第５－３０号－７","平川地区急傾斜地基礎調査（外）合併業務","日高郡日高川町平川地内","菅根測量株式会社","17153640.0","13875443.0","13921200.0","36","一般競争入札"
"20180320","海草振興局建設部","河川・下水道局　砂防課","平成２９年度　災がけ　第２０号","別所２０７地区災害緊急がけ崩れ対策工事","海南市別所地内","株式会社世紀工業","12697560.0","11241246.0","11304360.0","10","一般競争入札"
"20180320","伊都振興局建設部","河川・下水道局　河川課","平成２９年度　県債　２９年災　第１１７号","弁天谷川　河川災害復旧外合併工事","伊都郡かつらぎ町中飯降外地内","株式会社紀北環境衛生センター","7253280.0","6456477.0","6469200.0","16","一般競争入札"
"20180320","海草振興局建設部","道路局　道路建設課","平成２９年度　県債　公共街路　第２号－９","北島湊線道路改良工事","和歌山市湊地内","有限会社新和電機","1896480.0","1678527.0","1680480.0","14","一般競争入札"
"20180320","海草振興局建設部","道路局　道路建設課","平成２９年度　県債　公共街路　第２号－１２","北島湊線道路改良工事","和歌山市北島外地内","株式会社第一テック","9716760.0","8617764.0","8737200.0","2","一般競争入札"
"20180320","日高振興局建設部","河川・下水道局　砂防課","平成２９年度　砂防　第２０－３０号","妙見谷川（外）砂防発注者支援業務","日高郡日高川町高津尾（外）地内","株式会社日進コンサルタント","15941880.0","12470226.0","12919247.0","19","一般競争入札"
"20180320","海草振興局建設部","道路局　道路保全課","平成２９年度　舗補　第１号－８","有功天王線舗装補修工事","和歌山市有本地内","株式会社里村建設","6235920.0","5529903.0","5545044.0","36","一般競争入札"
